fra;jour;clage_90;PourAvec;tx_indic_7J_DC;tx_indic_7J_hosp;tx_indic_7J_SC;tx_prev_hosp;tx_prev_SC
FR;2021-07-02;69;2;;0.174910735174206;0.0374808718230441;2.41126942061583;0.237378854879279
FR;2021-07-03;69;0;0.462264085817543;1.32432413774756;0.412289590053485;15.9793450205578;3.9979596611247
FR;2021-07-03;69;1;;1.12442615469132;0.374808718230441;13.593062847824;3.76058080624542
FR;2021-07-03;69;2;;0.199897983056235;0.0374808718230441;2.38628217273381;0.237378854879279
FR;2021-07-04;69;0;0.374808718230441;1.37429863351162;0.412289590053485;15.9668513966168;3.89801066959658
FR;2021-07-04;69;1;;1.16190702651437;0.374808718230441;13.580569223883;3.6606318147173
FR;2021-07-04;69;2;;0.21239160699725;0.0374808718230441;2.38628217273381;0.237378854879279
FR;2021-07-05;69;0;0.387302342171455;1.43676675321669;0.39979596611247;16.12926850785;3.94798516536064
FR;2021-07-05;69;1;;1.1868942743964;0.349821470348411;13.6930118393521;3.68561906259933
FR;2021-07-05;69;2;;0.249872478820294;0.0499744957640587;2.43625666849786;0.262366102761308
FR;2021-07-06;69;0;0.424783213994499;1.37429863351162;0.374808718230441;15.6919916699144;3.74808718230441
FR;2021-07-06;69;1;;1.14941340257335;0.312340598525367;13.2932158732396;3.51070832742513
FR;2021-07-06;69;2;;0.224885230938264;0.0624681197050734;2.39877579667482;0.237378854879279
FR;2021-07-07;69;0;0.412289590053485;1.48674124898075;0.39979596611247;15.4796000629172;3.58567007107121
FR;2021-07-07;69;1;;1.24936239410147;0.337327846407396;13.0808242662424;3.33579759225092
FR;2021-07-07;69;2;;0.237378854879279;0.0624681197050734;2.39877579667482;0.249872478820294
FR;2021-07-08;69;0;0.374808718230441;1.61167748839089;0.424783213994499;15.3796510713891;3.51070832742513
FR;2021-07-08;69;1;;1.37429863351162;0.349821470348411;12.9933688986553;3.2358486007228
FR;2021-07-08;69;2;;0.237378854879279;0.0749617436460881;2.38628217273381;0.274859726702323
FR;2021-07-09;69;0;0.349821470348411;1.62417111233191;0.449770461876529;15.1672594643918;3.42325295983802
FR;2021-07-09;69;1;;1.3618050095706;0.374808718230441;12.8059645395401;3.18587410495874
FR;2021-07-09;69;2;;0.262366102761308;0.0749617436460881;2.36129492485178;0.237378854879279
FR;2021-07-10;69;0;0.337327846407396;1.57419661656785;0.499744957640587;14.8299316179844;3.43574658377904
FR;2021-07-10;69;1;;1.34931138562959;0.424783213994499;12.5186111888967;3.19836772889976
FR;2021-07-10;69;2;;0.224885230938264;0.0749617436460881;2.31132042908772;0.237378854879279
FR;2021-07-11;69;0;0.362315094289426;1.56170299262684;0.524732205522617;14.8049443701024;3.43574658377904
FR;2021-07-11;69;1;;1.3618050095706;0.449770461876529;12.5560920607198;3.19836772889976
FR;2021-07-11;69;2;;0.199897983056235;0.0749617436460881;2.24885230938264;0.237378854879279
FR;2021-07-12;69;0;0.337327846407396;1.61167748839089;0.537225829463632;14.9548678573946;3.49821470348411
FR;2021-07-12;69;1;;1.42427312927567;0.474757709758558;12.6810283001299;3.24834222466382
FR;2021-07-12;69;2;;0.18740435911522;0.0624681197050734;2.27383955726467;0.249872478820294
FR;2021-07-13;69;0;0.312340598525367;1.74910735174206;0.574706701286675;14.6300336349282;3.46073383166107
FR;2021-07-13;69;1;;1.49923487292176;0.524732205522617;12.3936749494866;3.21086135284077
FR;2021-07-13;69;2;;0.249872478820294;0.0499744957640587;2.23635868544163;0.249872478820294
FR;2021-07-14;69;0;0.262366102761308;1.74910735174206;0.562213077345661;14.3176930364028;3.37327846407397
FR;2021-07-14;69;1;;1.53671574474481;0.524732205522617;12.0938279749022;3.13589960919469
FR;2021-07-14;69;2;;0.21239160699725;0.0374808718230441;2.22386506150061;0.237378854879279
FR;2021-07-15;69;0;0.262366102761308;1.91152446297525;0.649668444932764;14.6175400109872;3.44824020772005
FR;2021-07-15;69;1;;1.66165198415495;0.624681197050734;12.3686877016045;3.19836772889976
FR;2021-07-15;69;2;;0.249872478820294;0.0249872478820294;2.24885230938264;0.249872478820294
FR;2021-07-16;69;0;0.274859726702323;1.98648620662134;0.637174820991749;14.3051994124618;3.29831672042788
FR;2021-07-16;69;1;;1.77409459962409;0.599693949168705;12.0813343509612;3.0609378655486
FR;2021-07-16;69;2;;0.21239160699725;0.0374808718230441;2.22386506150061;0.237378854879279
FR;2021-07-17;69;0;0.237378854879279;2.16139694179554;0.637174820991749;14.1053014294056;3.17338048101773
FR;2021-07-17;69;1;;1.84905634327017;0.58720032522769;11.8564491200229;2.92350800219744
FR;2021-07-17;69;2;;0.312340598525367;0.0499744957640587;2.24885230938264;0.249872478820294
FR;2021-07-18;69;0;0.249872478820294;2.26134593332366;0.699642940696822;14.2177440448747;3.24834222466382
FR;2021-07-18;69;1;;1.93651171085728;0.637174820991749;11.9813853594331;2.98597612190251
FR;2021-07-18;69;2;;0.324834222466382;0.0624681197050734;2.23635868544163;0.262366102761308
FR;2021-07-19;69;0;0.262366102761308;2.46124391637989;0.862060051930013;14.5675655152231;3.36078484013295
FR;2021-07-19;69;1;;2.1239160699725;0.812085556165955;12.3312068297815;3.11091236131266
FR;2021-07-19;69;2;;0.337327846407396;0.0499744957640587;2.23635868544163;0.249872478820294
FR;2021-07-20;69;0;0.224885230938264;2.51121841214395;0.899540923753057;14.467616523695;3.29831672042788
FR;2021-07-20;69;1;;2.18638418967757;0.837072804047984;12.1812833424893;3.04844424160758
FR;2021-07-20;69;2;;0.324834222466382;0.0624681197050734;2.28633318120569;0.249872478820294
FR;2021-07-21;69;0;0.249872478820294;2.86103988249236;0.937021795576101;14.5050973955181;3.28582309648686
FR;2021-07-21;69;1;;2.46124391637989;0.862060051930013;12.1812833424893;3.03595061766657
FR;2021-07-21;69;2;;0.39979596611247;0.0749617436460881;2.32381405302873;0.249872478820294
FR;2021-07-22;69;0;0.249872478820294;2.98597612190251;0.924528171635087;14.6175400109872;3.32330396830991
FR;2021-07-22;69;1;;2.59867377973105;0.862060051930013;12.3062195818995;3.07343148948961
FR;2021-07-22;69;2;;0.387302342171455;0.0624681197050734;2.31132042908772;0.249872478820294
FR;2021-07-23;69;0;0.237378854879279;3.32330396830991;0.962009043458131;14.7924507461614;3.27332947254585
FR;2021-07-23;69;1;;2.89852075431541;0.899540923753057;12.4561430691916;3.01096336978454
FR;2021-07-23;69;2;;0.424783213994499;0.0624681197050734;2.33630767696975;0.262366102761308
FR;2021-07-24;69;0;0.299846974584352;3.47322745560208;1.12442615469132;14.6300336349282;3.38577208801498
FR;2021-07-24;69;1;;3.13589960919469;1.07445165892726;12.3561940776635;3.13589960919469
FR;2021-07-24;69;2;;0.337327846407396;0.0499744957640587;2.27383955726467;0.249872478820294
FR;2021-07-25;69;0;0.287353350643338;4.02294690900673;1.19938789833741;15.2047403362149;3.46073383166107
FR;2021-07-25;69;1;;3.6606318147173;1.14941340257335;12.9184071550092;3.19836772889976
FR;2021-07-25;69;2;;0.362315094289426;0.0499744957640587;2.28633318120569;0.262366102761308
FR;2021-07-26;69;0;0.274859726702323;4.31030025965007;1.19938789833741;15.8294215332656;3.62315094289426
FR;2021-07-26;69;1;;3.93549154141963;1.14941340257335;13.4806202323548;3.36078484013295
FR;2021-07-26;69;2;;0.374808718230441;0.0499744957640587;2.34880130091076;0.262366102761308
FR;2021-07-27;69;0;0.312340598525367;4.8475260891137;1.39928588139364;16.166749379673;3.87302342171455
FR;2021-07-27;69;1;;4.4227428751192;1.34931138562959;13.7929608308802;3.59816369501223
FR;2021-07-27;69;2;;0.424783213994499;0.0499744957640587;2.37378854879279;0.274859726702323
FR;2021-07-28;69;0;0.299846974584352;4.9349814567008;1.64915836021394;16.2542047472601;4.03544053294774
FR;2021-07-28;69;1;;4.53518549058833;1.59918386444988;13.8554289505853;3.76058080624542
FR;2021-07-28;69;2;;0.39979596611247;0.0499744957640587;2.39877579667482;0.274859726702323
FR;2021-07-29;69;0;0.299846974584352;5.4472200382824;1.96149895873931;16.7039752091366;4.34778113147311
FR;2021-07-29;69;1;;5.05991769611095;1.89903083903423;14.3801611561079;4.07292140477079
FR;2021-07-29;69;2;;0.387302342171455;0.0624681197050734;2.32381405302873;0.274859726702323
FR;2021-07-30;69;0;0.349821470348411;5.79704150863081;2.18638418967757;17.003822183721;4.5101982427063
FR;2021-07-30;69;1;;5.40973916645936;2.13640969391351;14.6675145067512;4.23533851600398
FR;2021-07-30;69;2;;0.387302342171455;0.0499744957640587;2.33630767696975;0.274859726702323
FR;2021-07-31;69;0;0.324834222466382;6.34676096203546;2.26134593332366;17.1787329188952;4.63513448211645
FR;2021-07-31;69;1;;5.90948412409995;2.18638418967757;14.8424252419254;4.3352875075321
FR;2021-07-31;69;2;;0.437276837935514;0.0749617436460881;2.33630767696975;0.299846974584352
FR;2021-08-01;69;0;0.337327846407396;6.48419082538662;2.42376304455685;17.7284523722998;4.82253884123167
FR;2021-08-01;69;1;;6.04691398745111;2.34880130091076;15.3671574474481;4.52269186664732
FR;2021-08-01;69;2;;0.437276837935514;0.0749617436460881;2.36129492485178;0.299846974584352
FR;2021-08-02;69;0;0.387302342171455;6.90897403938112;2.76109089096425;18.71544866364;5.3597646706953
FR;2021-08-02;69;1;;6.47169720144561;2.67363552337714;16.3166728669652;5.04742407216993
FR;2021-08-02;69;2;;0.437276837935514;0.0874553675871028;2.39877579667482;0.312340598525367
FR;2021-08-03;69;0;0.39979596611247;7.62111060401896;3.02345699372555;19.6274832113341;5.6970925171027
FR;2021-08-03;69;1;;7.18383376608344;2.93600162613845;17.2037201667772;5.38475191857733
FR;2021-08-03;69;2;;0.437276837935514;0.0874553675871028;2.42376304455685;0.312340598525367
FR;2021-08-04;69;0;0.449770461876529;8.22080455318766;3.13589960919469;20.1022409210926;5.89699050015893
FR;2021-08-04;69;1;;7.75854046737012;3.04844424160758;17.6534906286537;5.57215627769255
FR;2021-08-04;69;2;;0.462264085817543;0.0874553675871028;2.44875029243888;0.324834222466382
FR;2021-08-05;69;0;0.524732205522617;8.53314515171303;3.1483932331357;20.6894412463203;6.10938210715618
FR;2021-08-05;69;1;;7.94594482648534;3.04844424160758;18.1782228341764;5.7845478846898
FR;2021-08-05;69;2;;0.58720032522769;0.0999489915281175;2.51121841214395;0.324834222466382
FR;2021-08-06;69;0;0.562213077345661;8.98291561358956;3.44824020772005;21.276641571548;6.40922908174053
FR;2021-08-06;69;1;;8.40820891230288;3.31081034436889;18.7654231594041;6.07190123533314
FR;2021-08-06;69;2;;0.574706701286675;0.137429863351162;2.51121841214395;0.337327846407396
FR;2021-08-07;69;0;0.549719453404646;9.22029446846884;3.61065731895324;21.4265650588402;6.6341143126788
FR;2021-08-07;69;1;;8.64558776718216;3.44824020772005;18.9278402706372;6.24681197050734
FR;2021-08-07;69;2;;0.574706701286675;0.162417111233191;2.49872478820294;0.387302342171455
FR;2021-08-08;69;0;0.649668444932764;9.29525621211492;3.64813819077629;21.9013227685987;6.65910156056083
FR;2021-08-08;69;1;;8.64558776718216;3.4857210795431;19.3276362367497;6.28429284233039
FR;2021-08-08;69;2;;0.649668444932764;0.162417111233191;2.57368653184903;0.374808718230441
FR;2021-08-09;69;0;0.737123812519866;9.70754580216841;3.62315094289426;23.1506851627002;6.94645491120417
FR;2021-08-09;69;1;;9.07037098117666;3.46073383166107;20.5395177590281;6.55915256903271
FR;2021-08-09;69;2;;0.637174820991749;0.162417111233191;2.61116740367207;0.387302342171455
FR;2021-08-10;69;0;0.737123812519866;9.84497566551957;3.62315094289426;23.5005066330486;7.0588975266733
FR;2021-08-10;69;1;;9.17031997270478;3.46073383166107;20.8018838617894;6.67159518450184
FR;2021-08-10;69;2;;0.674655692814793;0.162417111233191;2.69862277125917;0.387302342171455
FR;2021-08-11;69;0;0.737123812519866;10.0948481443399;3.81055530200948;23.9003025991611;7.34625087731663
FR;2021-08-11;69;1;;9.35772433182;3.64813819077629;21.1766925800199;6.95894853514518
FR;2021-08-11;69;2;;0.737123812519866;0.162417111233191;2.7236100191412;0.387302342171455
FR;2021-08-12;69;0;0.812085556165955;10.2572652555731;3.77307443018644;24.3625666849786;7.40871899702171
FR;2021-08-12;69;1;;9.58260956275826;3.62315094289426;21.6639439137195;7.02141665485025
FR;2021-08-12;69;2;;0.674655692814793;0.149923487292176;2.69862277125917;0.387302342171455
FR;2021-08-13;69;0;0.874553675871028;10.3697078710422;3.56068282318919;24.5749582919759;7.37123812519866
FR;2021-08-13;69;1;;9.6950521782274;3.43574658377904;21.9263100164808;6.98393578302721
FR;2021-08-13;69;2;;0.674655692814793;0.124936239410147;2.64864827549511;0.387302342171455
FR;2021-08-14;69;0;0.974502667399145;10.7445165892726;3.54818919924817;25.1246777453805;7.47118711672678
FR;2021-08-14;69;1;;10.0323800246348;3.46073383166107;22.4385485980624;7.08388477455533
FR;2021-08-14;69;2;;0.712136564637837;0.0874553675871028;2.68612914731816;0.387302342171455
FR;2021-08-15;69;0;0.937021795576101;11.0068826920339;3.56068282318919;25.524473711493;7.60861698007794
FR;2021-08-15;69;1;;10.3197333752781;3.4857210795431;22.8008636923518;7.24630188578852
FR;2021-08-15;69;2;;0.687149316755808;0.0749617436460881;2.7236100191412;0.362315094289426
FR;2021-08-16;69;0;0.912034547694072;11.4066786581464;3.63564456683527;27.1236575759429;8.00841294619041
FR;2021-08-16;69;1;;10.7195293413906;3.54818919924817;24.3625666849786;7.62111060401896
FR;2021-08-16;69;2;;0.687149316755808;0.0874553675871028;2.76109089096425;0.387302342171455
FR;2021-08-17;69;0;1.16190702651437;11.6065766412026;3.83554254989151;27.3610364308222;8.29576629683375
FR;2021-08-17;69;1;;10.9194273244468;3.72309993442238;24.5124901722708;7.89597033072128
FR;2021-08-17;69;2;;0.687149316755808;0.112442615469132;2.84854625855135;0.39979596611247
FR;2021-08-18;69;0;1.31183051380654;11.906423615787;3.68561906259933;27.3735300547632;8.19581730530563
FR;2021-08-18;69;1;;11.1692998032671;3.53569557530716;24.4250348046837;7.77103409131113
FR;2021-08-18;69;2;;0.737123812519866;0.149923487292176;2.94849525007947;0.424783213994499
FR;2021-08-19;69;0;1.28684326592451;12.1687897185483;3.9105042935376;27.2735810632351;8.29576629683375
FR;2021-08-19;69;1;;11.4066786581464;3.73559355836339;24.3500730610376;7.84599583495722
FR;2021-08-19;69;2;;0.762111060401896;0.174910735174206;2.92350800219744;0.449770461876529
FR;2021-08-20;69;0;1.37429863351162;12.3561940776635;4.09790865265282;27.5984152857014;8.34574079259781
FR;2021-08-20;69;1;;11.5441085214976;3.92299791747861;24.662413659563;7.93345120254433
FR;2021-08-20;69;2;;0.812085556165955;0.174910735174206;2.93600162613845;0.412289590053485
FR;2021-08-21;69;0;1.51172849686278;12.1687897185483;4.12289590053485;27.1486448238249;8.27077904895172
FR;2021-08-21;69;1;;11.3442105384413;3.93549154141963;24.2876049413325;7.83350221101621
FR;2021-08-21;69;2;;0.824579180106969;0.18740435911522;2.86103988249236;0.437276837935514
FR;2021-08-22;69;0;1.64915836021394;12.1438024706663;4.23533851600398;27.5234535420553;8.49566427988999
FR;2021-08-22;69;1;;11.3567041623823;4.01045328506571;24.637426411681;8.02090657013143
FR;2021-08-22;69;2;;0.787098308283925;0.224885230938264;2.88602713037439;0.474757709758558
FR;2021-08-23;69;0;1.67414560809597;11.6565511369667;4.0854150287118;28.5229434573365;8.82049850235637
FR;2021-08-23;69;1;;10.8319719568597;3.88551704565557;25.561954583316;8.35823441653882
FR;2021-08-23;69;2;;0.824579180106969;0.199897983056235;2.96098887402048;0.462264085817543
FR;2021-08-24;69;0;1.49923487292176;11.2692487947952;3.79806167806846;28.4479817136904;8.72054951082825
FR;2021-08-24;69;1;;10.5446186062164;3.63564456683527;25.4744992157289;8.25828542501071
FR;2021-08-24;69;2;;0.724630188578852;0.162417111233191;2.97348249796149;0.462264085817543
FR;2021-08-25;69;0;1.52422212080379;10.8944400765648;3.87302342171455;28.3980072179264;8.77052400659231
FR;2021-08-25;69;1;;10.244771631632;3.73559355836339;25.3870438481418;8.32075354471578
FR;2021-08-25;69;2;;0.649668444932764;0.137429863351162;3.01096336978454;0.449770461876529
FR;2021-08-26;69;0;1.53671574474481;10.5696058540984;3.79806167806846;28.07317299546;8.87047299812043
FR;2021-08-26;69;1;;9.88245653734262;3.68561906259933;25.0372223777934;8.44568978412593
FR;2021-08-26;69;2;;0.687149316755808;0.112442615469132;3.03595061766657;0.424783213994499
FR;2021-08-27;69;0;1.43676675321669;10.0198864006938;3.81055530200948;27.5609344138784;9.09535822905869
FR;2021-08-27;69;1;;9.42019245152507;3.69811268654035;24.5999455398579;8.65808139112318
FR;2021-08-27;69;2;;0.599693949168705;0.112442615469132;2.96098887402048;0.437276837935514
FR;2021-08-28;69;0;1.31183051380654;9.48266057123015;3.63564456683527;26.6863807380074;8.90795386994347
FR;2021-08-28;69;1;;8.95792836570753;3.49821470348411;23.837834479456;8.44568978412593
FR;2021-08-28;69;2;;0.524732205522617;0.137429863351162;2.84854625855135;0.462264085817543
FR;2021-08-29;69;0;1.13691977863234;9.54512869093522;3.53569557530716;27.1611384477659;8.99540923753057
FR;2021-08-29;69;1;;8.98291561358956;3.41075933589701;24.2501240695095;8.508157903831
FR;2021-08-29;69;2;;0.562213077345661;0.124936239410147;2.91101437825642;0.487251333699573
FR;2021-08-30;69;0;1.19938789833741;9.47016694728913;3.54818919924817;28.2730709785162;9.23278809240985
FR;2021-08-30;69;1;;8.82049850235637;3.42325295983802;25.1746522411446;8.74553675871028
FR;2021-08-30;69;2;;0.649668444932764;0.124936239410147;3.09841873737164;0.487251333699573
FR;2021-08-31;69;0;1.1868942743964;9.28276258817391;3.54818919924817;27.9482367560498;9.17031997270478
FR;2021-08-31;69;1;;8.55813239959506;3.41075933589701;24.8623116426192;8.69556226294622
FR;2021-08-31;69;2;;0.724630188578852;0.137429863351162;3.08592511343063;0.474757709758558
FR;2021-09-01;69;0;1.08694528286828;8.9329411178255;3.34829121619194;27.3735300547632;9.04538373329463
FR;2021-09-01;69;1;;8.27077904895172;3.19836772889976;24.3625666849786;8.5956132714181
FR;2021-09-01;69;2;;0.662162068873778;0.149923487292176;3.01096336978454;0.449770461876529
FR;2021-09-02;69;0;1.09943890680929;8.49566427988999;3.26083584860483;26.8487978492406;9.04538373329463
FR;2021-09-02;69;1;;7.94594482648534;3.09841873737164;23.8753153512791;8.60810689535912
FR;2021-09-02;69;2;;0.549719453404646;0.162417111233191;2.97348249796149;0.437276837935514
FR;2021-09-03;69;0;1.19938789833741;8.508157903831;3.0609378655486;26.8612914731816;9.0203964854126
FR;2021-09-03;69;1;;7.89597033072128;2.91101437825642;23.8628217273381;8.58311964747709
FR;2021-09-03;69;2;;0.61218757310972;0.149923487292176;2.99846974584352;0.437276837935514
FR;2021-09-04;69;0;1.1868942743964;8.75803038265129;3.24834222466382;26.4240146352461;8.95792836570753
FR;2021-09-04;69;1;;8.14584280954158;3.12340598525367;23.5005066330486;8.53314515171303
FR;2021-09-04;69;2;;0.61218757310972;0.124936239410147;2.92350800219744;0.424783213994499
FR;2021-09-05;69;0;1.24936239410147;8.28327267289274;3.18587410495874;26.4365082591871;9.00790286147159
FR;2021-09-05;69;1;;7.72105959554708;3.07343148948961;23.5379875048717;8.58311964747709
FR;2021-09-05;69;2;;0.562213077345661;0.112442615469132;2.89852075431541;0.424783213994499
FR;2021-09-06;69;0;1.11193253075031;7.95843845042635;3.2358486007228;27.223606567471;9.32024345999696
FR;2021-09-06;69;1;;7.52116161249084;3.09841873737164;24.3125921892146;8.90795386994347
FR;2021-09-06;69;2;;0.437276837935514;0.137429863351162;2.91101437825642;0.412289590053485
FR;2021-09-07;69;0;1.22437514621944;7.60861698007794;3.13589960919469;26.7863297295355;9.03289010935362
FR;2021-09-07;69;1;;7.19632739002446;3.01096336978454;23.825340855515;8.63309414324115
FR;2021-09-07;69;2;;0.412289590053485;0.124936239410147;2.96098887402048;0.39979596611247
FR;2021-09-08;69;0;1.21188152227842;7.52116161249084;3.16088685707672;26.3240656437179;8.8454857502384
FR;2021-09-08;69;1;;7.08388477455533;3.04844424160758;23.3880640175795;8.43319616018491
FR;2021-09-08;69;2;;0.437276837935514;0.112442615469132;2.93600162613845;0.412289590053485
FR;2021-09-09;69;0;1.2743496419835;7.1463528942604;2.92350800219744;25.561954583316;8.60810689535912
FR;2021-09-09;69;1;;6.7215696802659;2.82355901066932;22.7009147008237;8.19581730530563
FR;2021-09-09;69;2;;0.424783213994499;0.0999489915281175;2.86103988249236;0.412289590053485
FR;2021-09-10;69;0;1.2743496419835;6.67159518450184;2.78607813884627;25.0247287538524;8.40820891230288
FR;2021-09-10;69;1;;6.2967864662714;2.67363552337714;22.1761824953011;8.00841294619041
FR;2021-09-10;69;2;;0.374808718230441;0.112442615469132;2.84854625855135;0.39979596611247
FR;2021-09-11;69;0;1.28684326592451;6.15935660292024;2.49872478820294;23.9877579667482;8.07088106589549
FR;2021-09-11;69;1;;5.79704150863081;2.39877579667482;21.264147947607;7.69607234766505
FR;2021-09-11;69;2;;0.362315094289426;0.0999489915281175;2.7236100191412;0.374808718230441
FR;2021-09-12;69;0;1.26185601804248;5.88449687621792;2.42376304455685;23.9127962231021;8.00841294619041
FR;2021-09-12;69;1;;5.53467540586951;2.33630767696975;21.2016798279019;7.64609785190099
FR;2021-09-12;69;2;;0.349821470348411;0.0874553675871028;2.71111639520019;0.362315094289426
FR;2021-09-13;69;0;1.24936239410147;5.7845478846898;2.23635868544163;24.662413659563;8.19581730530563
FR;2021-09-13;69;1;;5.39724554251834;2.13640969391351;21.8513482728347;7.79602133919316
FR;2021-09-13;69;2;;0.387302342171455;0.0999489915281175;2.8110653867283;0.39979596611247
FR;2021-09-14;69;0;1.13691977863234;5.82202875651284;2.18638418967757;24.3000985652736;7.95843845042635
FR;2021-09-14;69;1;;5.4472200382824;2.03646070238539;21.4890331785453;7.54614886037287
FR;2021-09-14;69;2;;0.374808718230441;0.149923487292176;2.8110653867283;0.412289590053485
FR;2021-09-15;69;0;1.11193253075031;5.4472200382824;2.04895432632641;23.5504811288127;7.79602133919316
FR;2021-09-15;69;1;;5.09739856793399;1.92401808691626;20.8018838617894;7.40871899702171
FR;2021-09-15;69;2;;0.349821470348411;0.124936239410147;2.74859726702323;0.387302342171455
FR;2021-09-16;69;0;0.98699629134016;5.43472641434139;2.02396707844438;23.2631277781693;7.54614886037287
FR;2021-09-16;69;1;;5.09739856793399;1.91152446297525;20.6144795026742;7.18383376608344
FR;2021-09-16;69;2;;0.337327846407396;0.112442615469132;2.64864827549511;0.362315094289426
FR;2021-09-17;69;0;0.824579180106969;5.29729655099023;1.97399258268032;22.7383955726467;7.47118711672678
FR;2021-09-17;69;1;;4.94747508064181;1.8740435911522;20.1272281689747;7.17134014214243
FR;2021-09-17;69;2;;0.349821470348411;0.0999489915281175;2.61116740367207;0.299846974584352
FR;2021-09-18;69;0;0.862060051930013;5.22233480734414;1.98648620662134;21.9138163925398;7.18383376608344
FR;2021-09-18;69;1;;4.83503246517268;1.89903083903423;19.3276362367497;6.89648041544011
FR;2021-09-18;69;2;;0.387302342171455;0.0874553675871028;2.58618015579004;0.287353350643338
FR;2021-09-19;69;0;0.849566427988999;5.09739856793399;1.96149895873931;21.7139184094835;7.19632739002446
FR;2021-09-19;69;1;;4.71009622576254;1.8740435911522;19.1277382536935;6.90897403938112
FR;2021-09-19;69;2;;0.387302342171455;0.0874553675871028;2.58618015579004;0.287353350643338
FR;2021-09-20;69;0;0.98699629134016;4.61014723423442;1.79908184750611;21.9762845122448;7.04640390273228
FR;2021-09-20;69;1;;4.24783213994499;1.73661372780104;19.3276362367497;6.75905055208895
FR;2021-09-20;69;2;;0.362315094289426;0.0624681197050734;2.64864827549511;0.287353350643338
FR;2021-09-21;69;0;0.98699629134016;4.02294690900673;1.59918386444988;20.8643519814945;6.62162068873778
FR;2021-09-21;69;1;;3.71060631048136;1.57419661656785;18.3281463214685;6.34676096203546
FR;2021-09-21;69;2;;0.312340598525367;0.0249872478820294;2.53620566002598;0.274859726702323
FR;2021-09-22;69;0;1.01198353922219;3.89801066959658;1.4492603771577;20.2646580323258;6.30928009021242
FR;2021-09-22;69;1;;3.58567007107121;1.42427312927567;17.7409459962409;6.04691398745111
FR;2021-09-22;69;2;;0.312340598525367;0.0249872478820294;2.52371203608497;0.262366102761308
FR;2021-09-23;69;0;1.01198353922219;3.69811268654035;1.38679225745263;19.8648620662134;6.13436935503821
FR;2021-09-23;69;1;;3.36078484013295;1.3618050095706;17.3786309019514;5.88449687621792
FR;2021-09-23;69;2;;0.337327846407396;0.0249872478820294;2.48623116426192;0.249872478820294
FR;2021-09-24;69;0;1.01198353922219;3.56068282318919;1.31183051380654;19.4275852282778;5.98444586774603
FR;2021-09-24;69;1;;3.22335497678179;1.28684326592451;16.9413540640159;5.74706701286676
FR;2021-09-24;69;2;;0.337327846407396;0.0249872478820294;2.48623116426192;0.237378854879279
FR;2021-09-25;69;0;0.899540923753057;3.31081034436889;1.22437514621944;18.6404869199939;5.70958614104371
FR;2021-09-25;69;1;;2.98597612190251;1.1868942743964;16.154255755732;5.47220728616443
FR;2021-09-25;69;2;;0.324834222466382;0.0374808718230441;2.48623116426192;0.237378854879279
FR;2021-09-26;69;0;0.924528171635087;3.26083584860483;1.11193253075031;18.5530315524068;5.67210526922067
FR;2021-09-26;69;1;;2.96098887402048;1.07445165892726;16.0792940120859;5.43472641434139
FR;2021-09-26;69;2;;0.299846974584352;0.0374808718230441;2.47373754032091;0.237378854879279
FR;2021-09-27;69;0;0.787098308283925;3.16088685707672;1.07445165892726;18.8153976551681;5.65961164527965
FR;2021-09-27;69;1;;2.88602713037439;1.03697078710422;16.3041792430242;5.40973916645936
FR;2021-09-27;69;2;;0.274859726702323;0.0374808718230441;2.51121841214395;0.249872478820294
FR;2021-09-28;69;0;0.712136564637837;3.19836772889976;1.11193253075031;18.4405889369377;5.52218178192849
FR;2021-09-28;69;1;;2.91101437825642;1.07445165892726;15.9043832769117;5.25981567916718
FR;2021-09-28;69;2;;0.287353350643338;0.0374808718230441;2.53620566002598;0.262366102761308
FR;2021-09-29;69;0;0.699642940696822;3.11091236131266;1.11193253075031;18.2656782017635;5.38475191857733
FR;2021-09-29;69;1;;2.83605263461033;1.07445165892726;15.7294725417375;5.13487943975704
FR;2021-09-29;69;2;;0.274859726702323;0.0374808718230441;2.53620566002598;0.249872478820294
FR;2021-09-30;69;0;0.662162068873778;2.99846974584352;1.07445165892726;17.7659332441229;5.28480292704921
FR;2021-09-30;69;1;;2.73610364308222;1.03697078710422;15.292195703802;5.04742407216993
FR;2021-09-30;69;2;;0.262366102761308;0.0374808718230441;2.47373754032091;0.237378854879279
FR;2021-10-01;69;0;0.674655692814793;3.04844424160758;1.01198353922219;17.4410990216565;5.14737306369805
FR;2021-10-01;69;1;;2.79857176278729;0.974502667399145;15.0048423531586;4.9349814567008
FR;2021-10-01;69;2;;0.249872478820294;0.0374808718230441;2.43625666849786;0.21239160699725
FR;2021-10-02;69;0;0.649668444932764;2.99846974584352;1.03697078710422;17.0787839273671;5.09739856793399
FR;2021-10-02;69;1;;2.78607813884627;0.999489915281175;14.6925017546333;4.87251333699573
FR;2021-10-02;69;2;;0.21239160699725;0.0374808718230441;2.38628217273381;0.224885230938264
FR;2021-10-03;69;0;0.624681197050734;2.86103988249236;1.07445165892726;16.99132855978;5.10989219187501
FR;2021-10-03;69;1;;2.6361546515541;1.0244771631632;14.6175400109872;4.87251333699573
FR;2021-10-03;69;2;;0.224885230938264;0.0499744957640587;2.37378854879279;0.237378854879279
FR;2021-10-04;69;0;0.637174820991749;2.74859726702323;1.03697078710422;17.1912265428362;5.10989219187501
